Age,Income,Loan_Amount,Credit_History,Target_Default
0.6476721076996563,0.8616614756367604,-0.7329813214228449,0,0
0.6476721076996563,1.3699786774020266,0.15101192910889788,2,0
0.5074833397992978,0.023074463569663944,1.3101207070097773,1,0
-1.455159410805721,0.22991348807091133,0.36829152489241984,0,1
1.138332795350911,-1.2859519893723304,-1.175802357132632,1,0
0.9280496435003733,-1.391506139971925,-0.6017585750096129,2,1
1.068238411400732,0.2287416664331952,-1.4653186376307739,2,1
0.15701142004840166,-0.8964850956519625,0.03596732458453407,0,1
-1.3149706429053625,-0.8317724962535238,0.5564238521222836,1,1
-1.174781875005004,-0.8074424367464361,-1.6064150583742032,0,1
-1.2448762589551832,1.278434314604784,-0.8215271987372029,1,0
-0.9644987231544663,0.6299105809552555,-1.3283185051560769,2,0
0.5775777237494771,-1.0191452590704293,-0.29158863770865967,0,0
0.5074833397992978,0.47883189775661267,-0.02833431515157132,1,0
1.5588990990519866,0.8249938727462937,0.5441573688488053,1,1
-0.19346049970249457,0.2792730919395107,-1.6709983743773844,0,0
-0.12336611575231533,0.3509214977842777,-0.8618012555710984,2,1
0.7878608756000148,-1.514252201442562,0.06400649136959265,1,0
0.6476721076996563,-1.4773689308888904,-0.22536175436069672,2,0
1.2785215632512696,0.5435153861206644,0.45895493988752306,1,1
0.9981440274505526,1.4574891118638353,-1.3303776421493587,1,0
-0.2635548836526738,-0.22395849412127264,-0.315845973161365,0,0
0.0869170360982224,0.44865831061455985,-1.0584732889945945,1,0
0.6476721076996563,-1.1384330526602695,0.37546282705429124,1,0
-1.7355369466064379,0.22392584031500246,0.12243546160590686,1,0
0.6476721076996563,1.1743849174727954,-0.9264729462436636,1,0
0.7878608756000148,-0.2166182083027936,-0.5108300360063577,1,0
1.4888047151018073,0.7196769155747669,0.5155248035813315,1,1
-0.8243099552541078,-1.1182445503129335,-0.0675797570428727,0,1
-1.5953481787060795,-0.011956771176602318,-1.3155430039375227,2,0
-1.7355369466064379,-0.33982574117064845,-0.07840507831166903,0,0
-1.455159410805721,0.7052351774241523,0.39107714862777737,1,1
0.016822652148043158,-0.8856225796799494,0.32200144160318506,0,0
-0.8243099552541078,-1.1088047848947604,0.4893524437374954,2,0
0.9280496435003733,1.093260049905945,0.2713756020383977,0,0
0.0869170360982224,0.8070253942818878,0.9959312695282292,2,1
-1.174781875005004,-0.3918645852392675,-0.07924539331742018,2,0
-0.7542155713039286,0.28086804861225945,0.29070165972601236,1,0
-0.7542155713039286,-0.39038709774048863,-1.6161308025643655,1,0
0.016822652148043158,-0.7385265729956366,-1.5320700836539323,0,0
1.138332795350911,-1.014088549393049,-1.6723561273903595,2,0
-0.8944043392042871,-1.6290095390541148,0.48956193776239515,2,0
0.43738895584911863,-1.1214822303556997,1.2832300510949952,1,1
0.9280496435003733,-1.597683400959081,-0.9703596055540032,2,1
1.6289934830021657,-0.9210546036672469,-1.5248694911904004,0,0
0.43738895584911863,0.359708315001589,0.4817816923879889,0,0
-1.5252537947559002,0.15583103073828508,0.4798017543553399,2,0
0.29720018794876013,0.05985482046655898,1.4007055347581645,1,1
0.7878608756000148,1.3733354666770379,1.0778346533701568,0,1
-0.19346049970249457,-0.09669058697829427,0.5005153591219924,2,0
0.9280496435003733,-0.03611585460848792,-0.8215837642829161,2,0
1.3486159472014487,-1.180811133458116,-0.36664032191863005,1,1
-0.7542155713039286,0.6615928167033184,-0.29886817725062353,2,0
1.2084271793010903,-0.24946980560115958,-0.9416745048560324,0,0
0.2271058039985809,-1.4999879996002508,-0.8392214915603118,2,0
0.7177664916498356,0.7867798999094845,-0.9201702418604,2,0
-0.8944043392042871,1.5267959245060143,0.8772367479784997,1,0
0.43738895584911863,-0.6512316011897481,0.8719762961598566,1,1
-1.3149706429053625,0.0228401402435776,-0.8663358188695935,1,0
-0.2635548836526738,1.210291738330798,-1.3208188925367708,2,0
0.15701142004840166,0.5588181548658221,-1.1365312232568272,2,0
-1.6654425626562588,1.090585114858898,0.41169464234315756,1,0
1.138332795350911,0.7996771131793166,-1.6624064206186278,2,0
1.3486159472014487,0.6997034658687824,1.0335424996993579,2,0
-1.3850650268555418,-0.35704040785026037,0.34518180073070165,0,1
0.15701142004840166,0.9127529810440977,0.7276438728136694,0,0
0.15701142004840166,1.2244423661375434,0.5172332845676315,1,0
1.2785215632512696,-0.5844488382332867,0.9450700640381808,1,0
1.2785215632512696,-1.2231262770196472,0.5128960169988728,1,0
-0.4037436515530323,-1.1823806692275973,-0.10530257102905011,1,1
0.29720018794876013,-0.7496316125851128,1.1782370576842587,2,0
-1.0345931071046455,1.378105986185375,0.19595919240136042,1,1
0.15701142004840166,0.37593136144648553,-0.5172122991819699,1,0
-0.05327173180213609,-0.7619156490672595,-0.5239267949807183,1,1
0.9280496435003733,1.3337366696340054,0.09289072293905005,1,0
0.5074833397992978,0.06457388314650786,-0.8791387392648865,2,0
-1.7355369466064379,1.5840358033802417,-1.5669973290574088,0,0
0.0869170360982224,1.3472314791379072,-1.564154370637746,0,0
-0.8944043392042871,-1.1697108090361814,-0.38166092116115685,1,1
1.068238411400732,1.0192919866380223,1.4911549218487499,1,1
-1.5953481787060795,0.8253247545033394,0.7045684765976321,1,0
0.9280496435003733,0.7839516194136952,1.1460735717398123,2,0
-1.3850650268555418,-0.9352304473699753,-0.6500758422357724,1,0
-1.2448762589551832,-0.2533065169289863,1.6837060545141573,2,1
0.0869170360982224,-1.1697932219645164,0.3535365894056187,1,0
-1.174781875005004,0.898771074232426,-0.6652453758254411,0,0
0.7878608756000148,-1.2006906898278384,0.4974781275590053,1,0
0.5074833397992978,-1.5360994177280995,-0.9645040280607095,1,1
1.138332795350911,-1.359490357372119,1.366303571693315,0,0
1.2785215632512696,-0.9349864887015215,1.3696430978806893,1,1
-0.12336611575231533,-1.6254891539661405,0.3710399555203597,1,1
-0.7542155713039286,-0.33114040255912264,0.49390024884312944,2,0
0.43738895584911863,1.2153681287074822,0.8199474367522549,2,0
0.43738895584911863,0.646873088675037,-0.14051440733649984,0,1
-0.12336611575231533,1.0287081762184875,-0.6259419290615635,1,0
1.068238411400732,-1.1390825157372961,-1.225985675653411,1,1
1.6289934830021657,0.777144762549264,1.684160701886986,1,0
1.6289934830021657,-0.7718474319680286,-1.0674550484510046,1,0
-0.9644987231544663,-0.10100619532251442,-0.45776813572605823,0,1
0.9280496435003733,-0.04388399062954108,-1.6226531482269124,0,0
-1.6654425626562588,0.2659418782485722,-0.8461898486345097,1,0
-1.5953481787060795,-0.4129389240625606,0.20604757831633566,2,1
1.6289934830021657,0.4893251956093944,0.9675589345575735,1,0
0.7878608756000148,-1.3696162821712292,-1.329545135491839,0,0
1.6289934830021657,1.1449628870354078,-1.0866014421629537,1,0
-0.6140268034035701,1.2819854507854207,1.709798675649787,1,1
1.6289934830021657,1.2472723873445666,0.10293261859635261,2,1
-1.6654425626562588,0.5446460012942131,0.9627742162503008,2,0
-1.6654425626562588,-1.608483594716632,1.4368557402139026,2,1
0.15701142004840166,0.1794080984897165,1.1593519737642748,1,1
-0.19346049970249457,-0.6467400965954999,1.1817643440609025,1,0
0.7878608756000148,-1.273601530530033,1.5836300175662252,1,0
0.43738895584911863,-1.422473515319233,1.3687810850224795,1,0
0.5074833397992978,1.0438227482765523,0.8157917762504266,0,0
-1.7355369466064379,0.04099702040236085,-1.0575128981453032,1,1
-0.4738380355032116,1.6565286342295142,1.199668994505029,1,1
-1.6654425626562588,0.30970560328177976,0.011183771230740916,2,0
1.2785215632512696,-1.6446288390464092,-0.6786375566384184,1,0
0.016822652148043158,1.5316406566513094,-1.649818427707142,2,0
0.43738895584911863,0.47408761918068076,-1.1823882490761775,0,0
-1.3850650268555418,-1.3340210723855372,1.2706905634987902,1,0
0.43738895584911863,0.35034276222037414,-0.21618921212860498,1,0
-1.5252537947559002,0.5342625873458778,-0.8557261087648643,2,0
-1.0345931071046455,0.07054103017397524,-0.5770782933582351,1,0
-0.6140268034035701,-1.3518483008309812,-0.01457978380085092,1,1
0.8579552595501941,-0.7274805755040721,-0.8473096809170423,1,0
-0.12336611575231533,-0.9095905963227602,-0.5342988002540342,0,0
-1.455159410805721,-0.4101153587343128,0.8703888985459007,0,0
0.5775777237494771,-0.6216414647791404,1.02069967396679,0,0
-1.3850650268555418,-0.14016402169677022,0.008903913463028525,1,0
-0.2635548836526738,0.545841398769637,1.0257756760479484,0,0
-1.0345931071046455,-1.708712066081694,0.9568732279944815,2,1
1.5588990990519866,0.23623796279511408,0.07355246695627204,1,0
-0.6841211873537493,-0.4438124060736063,0.6763575981178257,2,1
0.5074833397992978,-1.6170824202541347,0.032413014846038715,1,1
-1.174781875005004,1.4282532280406968,0.3776752883416468,0,1
-1.3850650268555418,0.5297585773072804,1.2534034202620332,1,0
-0.6841211873537493,-0.8722155132937772,0.7592503752453328,1,1
0.2271058039985809,-1.674740513988569,0.6412925011840519,1,0
-1.5953481787060795,0.7098986831300247,0.1707587020385475,1,0
-0.4037436515530323,1.4863092409141805,0.7795837458379703,2,1
0.7177664916498356,-0.9175057225667389,0.9794806630642081,1,0
-0.4738380355032116,-0.4693962901321761,1.6267982728561041,2,0
0.016822652148043158,-1.6184188627412361,-1.0928967699960448,1,0
-1.5953481787060795,0.7578576772315009,-0.981307593454693,2,0
-0.4738380355032116,-0.4745507882842224,0.4632524100685217,1,0
-0.4037436515530323,-0.502283353690746,1.3462493585457431,1,0
0.43738895584911863,-1.72579040291717,0.7727997305517422,2,1
-1.3149706429053625,-0.220092671759059,-0.6829451380906291,1,1
1.068238411400732,0.797103656738055,1.69462208935849,1,1
0.5074833397992978,-0.2420688376264937,-0.14333257335094873,1,0
0.9981440274505526,1.4873223869137593,1.5852280302157953,1,0
0.9280496435003733,-0.01006803906528693,1.0111882422248208,2,1
-0.5439324194533908,0.573750065433473,0.6217168282352332,1,1
0.9981440274505526,-0.7918735685461078,0.7763126956260998,2,0
-1.7355369466064379,-0.6126182741628986,1.4923226837158179,0,0
-1.0345931071046455,1.0987200089117697,1.6660201097868534,1,0
0.15701142004840166,1.1893190831205747,-1.5263365970617868,1,0
-0.05327173180213609,0.9341087948688926,0.02163511939737599,2,0
1.699087866952345,-1.4633290070157292,-1.6539392924820588,2,1
-0.19346049970249457,0.8175732240723239,1.4998254628542225,2,0
0.3672945718989394,0.5135125700465293,0.6344974750473225,2,0
0.29720018794876013,-1.718283241169177,-1.6290597720096798,2,0
1.138332795350911,-0.534325377222957,-1.0829162256462748,1,0
0.6476721076996563,-0.4257561844914708,0.935080307996488,1,0
-1.3149706429053625,-0.7867002097238953,0.1560907738606106,1,0
-0.6841211873537493,-0.3476367237141444,1.7047582609253145,1,0
0.016822652148043158,0.7903697824668756,-0.24919635951375893,1,1
1.5588990990519866,-0.5311955310117933,0.31871995627155847,1,0
1.6289934830021657,1.6931966471345499,-0.782261894135193,1,0
-1.6654425626562588,-0.3655728110276127,-0.4821623871465999,0,0
-1.7355369466064379,-0.1249680617467928,-1.2139473256877074,0,1
1.5588990990519866,-0.04512325966382975,-1.2733483453209025,1,0
-0.9644987231544663,0.43563214776283077,-1.2376468140315118,1,1
-1.455159410805721,-0.5567162728267633,-1.4618511552852849,0,0
0.7878608756000148,0.2650384111461553,1.2691609188752095,0,1
0.43738895584911863,-0.12111474482892848,-0.5560109740150172,1,1
-1.174781875005004,1.3089402185548735,0.009082138111831055,1,0
1.068238411400732,-0.1897433933742625,-0.29071464245431594,1,0
0.6476721076996563,-0.8537962238109428,-1.6371976181431813,2,0
-0.4738380355032116,-0.6465865461394731,1.1809546507341602,1,1
1.5588990990519866,0.06076013263453562,1.203727176595065,1,0
-0.6841211873537493,-1.1709246571672027,-0.8909792897364518,1,0
-1.5953481787060795,1.6932110406959888,-0.22430467672938803,0,1
-0.4037436515530323,-1.0039669297469116,1.6004301285757379,2,1
-0.12336611575231533,0.43842865212953575,-1.6712838288774754,1,0
0.5074833397992978,0.06279154981580384,0.3119235627743092,1,0
-0.12336611575231533,1.2514250148976767,-1.1317225041741152,2,0
-1.0345931071046455,-0.031917510430953144,-0.26970108196942844,2,0
1.6289934830021657,-1.5846527279470948,-0.9894143141447838,1,0
-1.2448762589551832,-0.5761154971291015,-1.1994929936162295,0,0
0.7177664916498356,1.4817550040909013,-1.1431398925479785,1,0
0.8579552595501941,0.9336417882749953,-1.2514780615040264,1,1
0.9981440274505526,-1.5142946379504358,-1.1247246768823989,2,0
-0.4037436515530323,-1.1221667496783614,-1.0073546598951109,1,0
0.6476721076996563,1.5552341249854942,-0.6864233434212469,0,0
1.5588990990519866,-0.7496709739837204,1.5341708963565304,0,0
-0.05327173180213609,1.2412500933575914,-1.0139429627111516,0,0
0.6476721076996563,-0.7907300379136409,0.3127928442331769,1,0
-0.05327173180213609,1.4320809190480093,-0.345758531808044,1,1
0.2271058039985809,1.1412206840656964,0.9054003085876872,1,0
-0.5439324194533908,-1.340465066356554,-1.6334690778879282,2,0
1.418710331151628,-1.5890556693944757,1.4824830134827574,0,1
-0.5439324194533908,1.2269606756192972,-0.06754891946483439,0,0
-1.6654425626562588,0.48105376670510247,-0.4443592587214709,0,1
0.6476721076996563,-0.3028053207437035,-0.3863319326462578,1,0
-0.6841211873537493,-0.6261916014567313,-0.164840650562768,0,1
1.068238411400732,-1.5310962149519516,0.12880919676985617,1,0
0.7177664916498356,-1.1249659191397636,-0.06473852581544534,1,1
0.5074833397992978,-0.6220176531460418,-0.7470315264943831,2,1
-1.5252537947559002,1.378037308745096,-1.650163326406672,1,0
0.5074833397992978,-7.024381893623928e-05,1.1633482647992048,1,0
-0.8243099552541078,0.6600279961013787,-0.9506480241661524,2,1
-0.3336492676028531,0.9317920075477187,-0.5882905056877875,0,0
1.5588990990519866,-1.67902598626198,0.19883093735828195,1,0
-0.4037436515530323,1.2617522568500823,0.031901981843354785,0,0
-1.2448762589551832,1.2626198476777266,-1.5575123089633747,0,1
-1.3149706429053625,1.5297023127771656,-1.0366790736024243,1,0
-1.5953481787060795,1.3037566093684403,0.8529671782474596,1,0
-0.6140268034035701,-0.9257484504512128,-0.2692439877409329,1,0
0.5074833397992978,0.3865927652724876,-0.19516834705988811,0,1
1.5588990990519866,-1.3703916197208867,1.4908873150017592,0,1
-0.9644987231544663,-0.258001798763943,-1.3591099887516052,0,1
-0.2635548836526738,1.5257657629018289,-0.35986465472820706,2,0
-0.2635548836526738,0.7255805103440657,0.9285975798058432,1,1
1.418710331151628,-0.04309491759182774,1.3504759058955706,1,0
0.29720018794876013,1.299277405211257,0.42025057694716933,0,0
0.8579552595501941,1.3810298000757018,-0.8428536688820917,1,0
0.8579552595501941,0.9642407655322093,1.0970805765346778,1,0
1.3486159472014487,1.1377626211921843,-1.5575002905840691,1,1
-1.2448762589551832,-0.8461199310533075,0.4205724104337209,1,0
0.0869170360982224,0.3074706138670874,1.4660520178472436,1,0
0.0869170360982224,0.7300094877165673,-0.9822497408359966,1,1
0.5775777237494771,-1.120498810412361,0.4765718688917494,1,1
-0.3336492676028531,1.2565901734285125,-0.7065261338504427,1,0
0.29720018794876013,0.12920427462389614,1.6708084983776266,0,0
0.5074833397992978,0.4438465846420554,0.08269514315595795,0,1
0.15701142004840166,1.0804144984717856,-0.16814430152808377,1,0
1.4888047151018073,0.8150309287382935,1.0369370441560677,0,0
0.5074833397992978,-1.0448804385048975,1.575503793997142,1,0
-1.455159410805721,-0.4462934042295966,-1.6953485464127487,2,0
1.5588990990519866,-0.6728139480638216,-0.6817652139115692,0,1
-0.4738380355032116,1.6031418672658666,0.43748262994824766,0,0
-1.5252537947559002,-1.0139723102627858,1.6825880573733751,0,0
0.6476721076996563,-1.52654279815781,0.4551833277758966,1,0
1.6289934830021657,0.5641333787288497,1.5260318987615384,1,0
-0.6140268034035701,-0.98826603685542,1.0732389906463304,0,0
1.2785215632512696,-1.5010841735500176,1.596666900543088,1,0
0.15701142004840166,0.7082873258745228,1.4221640271595557,1,0
0.29720018794876013,0.8576056115218941,-0.9584573079600183,0,0
0.2271058039985809,-0.9739876895104842,0.7346094951668277,0,0
1.418710331151628,-0.468071328053002,0.8932128443589838,0,0
-1.3850650268555418,1.0443807781047298,1.5663051279824878,1,0
0.6476721076996563,0.6275072805600586,1.258142511907751,0,0
1.068238411400732,-1.0766040857244121,-1.564984826254486,1,1
0.7878608756000148,0.9273531898255651,0.17213678554346157,1,0
-0.12336611575231533,-1.2254510596249133,-0.19914063731937887,2,0
0.2271058039985809,-1.3553356797461649,1.107235243451691,1,0
1.6289934830021657,-1.0618859977544062,-0.854009891396676,1,1
1.418710331151628,-1.0912932676673157,1.24319089240513,2,0
0.3672945718989394,-0.2602390432587639,-1.2199534207876923,1,1
0.6476721076996563,0.5027252917478965,1.0754487891789897,1,0
0.5074833397992978,-0.07841972276937628,1.2440458525617115,1,1
-0.3336492676028531,-1.0249018636168026,-1.6426810216928927,1,1
0.43738895584911863,-0.09753173186624901,1.3503747931834498,1,0
-0.19346049970249457,-1.713782921261699,-1.0490895975117105,0,0
0.5074833397992978,-1.3938672088665327,1.7076447229994096,0,0
-1.5953481787060795,-0.7464984862573983,0.6877069063310723,1,0
-0.5439324194533908,-0.9624673051627833,1.4949739237973383,0,0
-0.05327173180213609,-1.1716749838281617,-0.17826258945863643,1,0
1.138332795350911,0.8358102620793134,-1.601971172668073,1,0
0.3672945718989394,0.3768532792044998,0.20440487456767162,0,0
-1.5953481787060795,0.8571791963703109,1.3947780628880673,1,0
0.9981440274505526,-0.6776492498740337,1.5295096722940975,1,0
1.418710331151628,-0.9963871954202359,-1.206804522197722,1,0
-0.12336611575231533,0.5910416098447405,-0.7385146696146999,0,1
1.699087866952345,-0.6717392998789181,-1.1934543697291422,1,0
0.43738895584911863,-1.1867050928850473,0.11635923530452556,1,1
1.4888047151018073,-0.9094407359978528,0.7654462096090238,1,0
-0.2635548836526738,-0.841596650329975,-0.011178834339600954,0,0
-0.19346049970249457,0.6986546486017152,-0.4764603138632377,2,0
-1.6654425626562588,0.18901760993938518,1.1464739205067367,1,0
0.0869170360982224,-0.30931348199474207,0.10992695552042651,1,1
1.138332795350911,0.3072205049801011,-1.4927909615140385,1,0
-1.6654425626562588,0.641110128902847,0.41368613097388157,1,0
0.016822652148043158,-1.4561082404440642,-0.6586705307155687,2,1
-0.6140268034035701,0.9178584824551689,-1.4957303548335177,0,0
0.9981440274505526,0.14727033655568356,-1.6968392212615158,1,1
0.5074833397992978,0.6965922753205004,1.4939182854928925,2,1
-1.174781875005004,0.5623553505511185,0.637606852869314,1,0
1.2084271793010903,-0.6807344044971951,0.5385388844730078,2,0
1.5588990990519866,-0.984944918847897,-1.2542164528270974,0,0
0.9280496435003733,0.6041227146486928,0.7400475599203566,1,0
0.2271058039985809,-0.6985886939041818,-0.5205355969589647,1,0
1.138332795350911,0.8477662869063962,1.4848632283159877,1,1
0.016822652148043158,0.49771347866580296,-1.3781400128866865,0,1
0.6476721076996563,-1.5631365984258874,0.5248699930706319,2,0
1.699087866952345,0.21447090435778268,-1.4221494827616057,2,0
-0.05327173180213609,-1.4562417001862185,1.0229609644179705,1,0
-0.12336611575231533,-0.2899306582751571,0.77427853095389,2,0
-0.8944043392042871,0.328951277128091,1.148782636778051,0,1
-1.3149706429053625,0.3108038273043909,-1.6196266396490542,2,0
0.7177664916498356,0.15567625023855178,0.726127434014056,1,0
1.3486159472014487,-0.1412446150929217,-0.0006249701171535613,1,0
-0.4037436515530323,0.5756082514594105,0.8430887541386145,1,1
-1.7355369466064379,1.131722491571465,-0.17607474066063694,1,0
-1.2448762589551832,0.7128294672680215,0.2182650525101312,1,1
1.418710331151628,-1.2855758010054288,0.4352144667112966,1,0
-0.6841211873537493,-0.7885873017769354,-1.5505097318930106,1,1
-0.8243099552541078,0.009582729175028422,-0.326936274505627,1,0
-0.9644987231544663,-1.5844514107937993,0.5948581613599798,2,0
-0.19346049970249457,-1.4689334961570666,0.4497545826638052,1,1
-0.7542155713039286,0.05459105343191946,-0.8775707725635802,1,0
0.15701142004840166,0.35189159225412947,1.2683569108895758,1,0
0.5775777237494771,-0.8894348951409307,-0.13697301555659933,1,0
-1.6654425626562588,-0.2088644227916495,-0.8975059533795876,2,1
0.43738895584911863,1.3969541509072056,0.9976198158374776,1,1
-0.19346049970249457,1.4506586791616964,0.893248323766155,0,0
-0.2635548836526738,-0.052584704787398066,0.2878261005529041,1,0
-0.05327173180213609,-1.041588226524477,1.520706209452833,0,1
-0.2635548836526738,1.2991638311756912,1.3461908858919365,2,0
-0.2635548836526738,-1.5622007401725329,0.006499014174098935,0,1
1.6289934830021657,0.5969845660126469,-1.4758144969806453,2,0
1.138332795350911,0.961730656341832,1.6038214705301777,1,1
-1.3850650268555418,0.2724670551042172,-0.8681501263634906,1,1
